"media_open; media_play; media_pause; media_play; media_end","2022/11/09 15:36:18:910; 2022/11/09 15:36:24:851; 2022/11/09 15:38:35:485; 2022/11/09 15:39:05:777; 2022/11/09 15:41:55:398"
168,-0.459400000000002
169,-0.459400000000002
170,-0.459400000000002
171,-0.459400000000002
172,-0.459400000000002
173,-0.459400000000002
174,-0.459400000000002
175,-0.459400000000002
176,-0.459400000000002
177,-0.459400000000002
178,-0.459400000000002
179,-0.459400000000002
180,-0.459400000000002
181,-0.459400000000002
182,-0.459400000000002
183,-0.459400000000002
184,-0.459400000000002
185,-0.459400000000002
186,-0.459400000000002
187,-0.459400000000002
188,-0.459400000000002
189,-0.459400000000002
190,-0.459400000000002
191,-0.459400000000002
192,-0.459400000000002
193,-0.459400000000002
194,-0.459400000000002
195,-0.459400000000002
196,-0.459400000000002
197,-0.459400000000002
198,-0.459400000000002
199,-0.459400000000002
200,-0.459400000000002
201,-0.459400000000002
202,-0.459400000000002
203,-0.459400000000002
204,-0.459400000000002
205,-0.459400000000002
206,-0.459400000000002
207,-0.459400000000002
208,-0.459400000000002
209,-0.459400000000002
210,-0.459400000000002
211,-3.660015
212,-45.0689225
213,-14.39511
214,-4.624815
215,-24.8811263157895
216,-47.044415
217,-4.8085825
218,0.459400000000002
219,0.459400000000002
220,0.459400000000002
221,0.459400000000002
222,0.459400000000002
223,0.459400000000002
224,0.459400000000002
225,0.459400000000002
226,0.459400000000002
227,0.459400000000002
228,0.459400000000002
229,0.459400000000002
230,0.459400000000002
231,0.459400000000002
232,0.459400000000002
233,0.459400000000002
234,0.459400000000002
235,0.459400000000002
236,0.459400000000002
237,0.459400000000002
238,0.459400000000002
239,0.459400000000002
240,0.459400000000002
241,0.459400000000002
242,0.459400000000002
243,0.459400000000002
244,0.459400000000002
245,0.459400000000002
246,0.459400000000002
247,0.459400000000002
248,0.459400000000002
249,0.459400000000002
250,0.459400000000002
251,0.459400000000002
252,0.826940000000001
253,9.7445
254,20.6154619047619
255,20.6738
256,20.6738
257,20.6738
258,20.6738
259,20.6738
260,17.8254175
261,10.6103714285714
262,7.31038684210526
263,0.894647368421053
264,-1.51609
265,0.459400000000002
266,0.459400000000002
267,0.459400000000002
268,0.459400000000002
269,0.459400000000002
270,0.459400000000002
271,0.459400000000002
272,0.459400000000002
273,0.459400000000002
274,0.459400000000002
275,0.459400000000002
276,0.459400000000002
277,0.459400000000002
278,0.459400000000002
279,0.459400000000002
280,0.459400000000002
281,0.459400000000002
282,0.459400000000002
283,0.459400000000002
284,0.459400000000002
285,0.459400000000002
286,0.459400000000002
287,0.459400000000002
288,0.459400000000002
289,0.459400000000002
290,0.459400000000002
291,0.459400000000002
292,0.459400000000002
293,0.459400000000002
294,0.459400000000002
295,0.459400000000002
296,0.459400000000002
297,0.459400000000002
298,0.459400000000002
299,0.459400000000002
300,0.459400000000002
